X,Y,FID,geocode,uploadadd,shmeio
23.7416393226953,38.0023457926684,"382","60001260","ΠΛΑΤΕΙΑΣ ΚΥΨΕΛΗΣ 1,ΑΘΗΝΑ 11257",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7709666217759,37.8906136927972,"383","60001261","ΛΕΩΦΟΡΟΣ ΚΩΝΣΤΑΝΤΙΝΟΥ ΑΘΑΝΑΤΟΥ 60,ΓΛΥΦΑΔΑ 16561",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6797229417374,38.0448170858238,"384","60001262","ΒΑΛΤΕΤΣΙΟΥ 98,ΠΕΤΡΟΥΠΟΛΗ 13231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6415238809107,37.9493660415747,"385","60001263","ΑΚΤΗ ΚΟΝΔΥΛΗ & ΑΓΙΟΥ ΔΙΟΝΥΣΙΟΥ,ΠΕΙΡΑΙΑΣ 18545",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5633578747784,37.9636043269834,"386","60001265","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ 30,ΠΕΡΑΜΑ 18863",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6264483538126,37.9600857397679,"387","60001266","ΚΑΡΑΟΛΗ ΚΑΙ ΔΗΜΗΤΡΙΟΥ 23,ΚΕΡΑΤΣΙΝΙ 18756",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7138921601994,37.95958782623,"388","60001267","ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 7,ΚΑΛΛΙΘΕΑ 17676",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7254040705654,37.9550561620847,"389","60001268","ΣΟΥΛΙΩΤΩΝ 2,ΑΘΗΝΑ 11744",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.662875936899,37.9570712926512,"390","60001269","ΑΓΙΟΥ ΕΛΕΥΘΕΡΙΟΥ 124,ΠΕΙΡΑΙΑΣ 18541",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6498539585404,37.9857226610331,"391","60001270","ΜΙΚΡΑΣ ΑΣΙΑΣ 13,ΚΟΡΥΔΑΛΛΟΣ 18121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.722339018816,37.9132267169406,"392","60001271","ΛΕΩΦΟΡΟΣ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ 284,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ 17342",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7269644442139,37.9835298906484,"393","60001272","ΠΕΙΡΑΙΩΣ 1,ΑΘΗΝΑ 10552",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.771890089888,37.9707181856247,"394","60001273","ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ 56,ΖΩΓΡΑΦΟΥ 15772",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7012672371964,37.9581726851126,"395","60001274","ΛΑΣΚΑΡΙΔΟΥ 103,ΚΑΛΛΙΘΕΑ 17676",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8087389828426,38.018401826253,"396","60001275","ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ 101,ΧΑΛΑΝΔΡΙ 15232",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7439542811825,37.9175852089727,"397","60001276","ΛΕΩΦΟΡΟΣ ΒΟΥΛΙΑΓΜΕΝΗΣ 560,ΑΛΙΜΟΣ 17456",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5414847959253,38.0406161314755,"398","60001277","ΚΟΝΤΟΥΛΗ 49,ΕΛΕΥΣΙΝΑ 19200",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6777026306634,37.9475632163268,"399","60001278","ΣΤΡΑΤΗΓΟΥ ΜΑΚΡΥΓΙΑΝΝΗ 32,ΜΟΣΧΑΤΟ 18344",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7167299381819,37.9938538189402,"400","60001279","ΙΩΑΝΝΙΝΩΝ 68,ΑΘΗΝΑ 10444",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6660739393104,37.9446658524326,"401","60001280","ΣΤΑΘΜΟΣ ΝEOY ΦΑΛΗΡΟΥ,Ν.ΦΑΛΗΡΟ",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7622727264562,37.9586599840309,"402","60001281","ΠΛΑΤΕΙΑ ΧΡΗΣΤΟΥ ΛΑΔΑ,ΒΥΡΩΝΑΣ 16231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8212444299128,38.0065899951585,"403","60001282","ΕΙΡΗΝΗΣ 73,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ 15341",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8219352343663,38.012565155334,"404","60001283","ΑΓΙΟΥ ΙΩΑΝΝΟΥ 9,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ 15341",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6489439651576,37.9404577415189,"405","60001284","ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 152,ΠΕΙΡΑΙΑΣ 18535",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6996736258824,38.0449628202309,"406","60001285","ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ 103,ΙΛΙΟΝ 13121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
24.0048771419773,37.9697607407614,"407","60001286","ΚΩΝΣΤΑΝΤΙΝΟΥ ΚΑΡΑΜΑΝΛΗ 5,ΑΡΤΕΜΙΔΑ 19016",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
24.0055436919181,37.9599022983309,"408","60001288","ΛΕΩΦΟΡΟΣ ΒΡΑΥΡΩΝΟΣ 98,ΑΡΤΕΜΙΔΑ 19016",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6156748586102,37.9591366555714,"409","60001290","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ 143,ΚΕΡΑΤΣΙΝΙ 18863",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5885816696412,38.058930753279,"410","60001291","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ & 28ΗΣ ΟΚΤΩΒΡΙΟΥ,ΑΣΠΡΟΠΥΡΓΟΣ 19300",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7545112824014,37.8459903389103,"411","60001292","ΚΩΝΣΤΑΝΤΙΝΟΥ ΚΑΡΑΜΑΝΛΗ 15,ΒΟΥΛΑ 16673",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8191513553008,38.0131780736238,"412","60001293","ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ 4,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ 15342",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7185589081004,37.9431073209317,"413","60001294","ΑΡΤΑΚΗΣ 119,ΝΕΑ ΣΜΥΡΝΗ 17124",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7232175711638,37.9232083451736,"414","60001295","ΛΕΩΦΟΡΟΣ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ 309,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ 17342",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7338239797235,38.0023528712627,"415","60001296","ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ 2,ΑΘΗΝΑ 11252",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7248300470988,37.9422387794886,"416","60001297","ΔΙΓΕΝΗ ΑΚΡΙΤΑ 39,ΝΕΑ ΣΜΥΡΝΗ 17124",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6551980361656,37.9368962445815,"417","60001298","ΛΕΩΦΟΡΟΣ ΑΛΕΞΑΝΔΡΟΥ ΠΑΠΑΝΑΣΤΑΣΙΟΥ 1,ΠΕΙΡΑΙΑΣ 18534",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7027638304597,37.9552403239397,"418","60001299","ΣΥΝΤΑΓΜΑΤΑΡΧΟΥ ΔΑΒΑΚΗ 56,ΚΑΛΛΙΘΕΑ 17675",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6515993851374,37.978135835647,"419","60001300","ΤΑΞΙΑΡΧΩΝ 44,ΚΟΡΥΔΑΛΛΟΣ 18120",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6518778628755,37.9700751692977,"420","60001301","ΓΕΡΒΑΣΙΟΥ ΓΡΕΒΕΝΩΝ 2,ΝΙΚΑΙΑ 18450",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7382167414628,38.035045144335,"421","60001302","ΛΕΩΦΟΡΟΣ ΔΕΚΕΛΕΙΑΣ 104,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ 14341",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8005912632156,38.022543195618,"422","60001303","ΚΩΣΤΑ ΒΑΡΝΑΛΗ 1,ΧΑΛΑΝΔΡΙ 15233",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.714361979093,38.0298070110916,"423","60001304","ΙΛΙΟΥ 7,ΙΛΙΟΝ 13122",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6764908033451,37.982751041354,"424","60001305","ΜΙΝΩΟΣ 49,ΑΙΓΑΛΕΩ 12241",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6959276511476,38.0132828212715,"425","60001306","ΛΕΩΦΟΡΟΣ ΠΑΝΑΓΗ ΤΣΑΛΔΑΡΗ 53,ΠΕΡΙΣΤΕΡΙ 12134",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7420821921304,37.9899812771164,"426","60001307","ΛΕΩΦΟΡΟΣ ΑΛΕΞΑΝΔΡΑΣ 76,ΑΘΗΝΑ 11473",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.710444426139,37.96191517119,"427","60001309","ΘΗΣΕΩΣ 58,ΚΑΛΛΙΘΕΑ 17676",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7147662209709,37.9470758437917,"428","60001310","25ης ΜΑΡΤΙΟΥ 27,ΝΕΑ ΣΜΥΡΝΗ 17121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7055917269741,37.9509400241453,"429","60001311","ΦΙΛΑΡΕΤΟΥ 19,ΚΑΛΛΙΘΕΑ 17672",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7636983528121,37.9823488686637,"430","60001312","ΜΙΚΡΑΣ ΑΣΙΑΣ 60,ΑΘΗΝΑ 11525",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7583012745851,37.9898347253583,"431","60001313","ΠΑΝΟΡΜΟΥ 27,ΑΘΗΝΑ 11526",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7632851277814,37.9923678348333,"432","60001314","ΛΟΥΙΖΗΣ ΡΙΑΝΚΟΥΡ 62,ΑΘΗΝΑ 11523",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7666645898803,37.9925002224426,"433","60001315","ΛΕΩΦΟΡΟΣ ΚΗΦΙΣΙΑΣ 92,ΑΘΗΝΑ 11526",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7347573293037,37.9806381940025,"434","60001316","ΑΚΑΔΗΜΙΑΣ 49,ΑΘΗΝΑ 10672",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7031357329874,37.930951057905,"435","60001317","ΠΛΑΤΕΙΑ ΝΤΑΒΑΡΗ & ΑΡΕΩΣ,ΠΑΛΑΙΟ ΦΑΛΗΡΟ 17562",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
24.0052355697756,37.9316092961408,"436","60001318","ΛΕΩΦΟΡΟΣ ΒΡΑΥΡΩΝΟΣ & ΑΙΑΝΤΟΣ,ΑΡΤΕΜΙΔΑ 19016",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7405604460391,37.990183758774,"437","60001319","ΛΕΩΦΟΡΟΣ ΑΛΕΞΑΝΔΡΑΣ 66,ΑΘΗΝΑ 11473",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7359071728673,38.0866839825649,"438","60001320","ΑΓΙΑΣ ΤΡΙΑΔΟΣ & ΑΓ.ΓΕΩΡΓΙΟΥ,ΑΧΑΡΝΕΣ 13671",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8148142891091,38.0330321548702,"439","60001321","ΡΟΔΟΔΑΦΝΗΣ 54,ΜΑΡΟΥΣΙ 15125",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8070465568473,38.0671273432621,"440","60001322","ΚΟΡΑΗ 15,ΚΗΦΙΣΙΑ 14561",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6522722232852,37.9789218147798,"441","60001323","ΤΑΞΙΑΡΧΩΝ 53,ΚΟΡΥΔΑΛΛΟΣ 18121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6364169585205,37.9550788281841,"442","60001324","ΡΟΔΟΠΗΣ 59,ΠΕΙΡΑΙΑΣ 18545",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7433407318434,37.9452212483968,"443","60001325","ΠΛΟΥΤΩΝΟΣ & ΑΡΙΣΤΟΦΑΝΟΥΣ,ΔΑΦΝΗ 17236",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7121566150705,37.9519912160455,"444","60001326","ΝΙΚΟΛΑΟΥ ΠΛΑΣΤΗΡΑ 34,ΝΕΑ ΣΜΥΡΝΗ 17121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6528462467518,37.9443123520497,"445","60001328","ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 41,ΠΕΙΡΑΙΑΣ 18534",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6411322154469,37.9541502206988,"446","60001329","ΑΝΤΙΠΛΟΙΑΡΧΟΥ ΠΑΝΑΓΙΩΤΗ ΒΛΑΧΑΚΟΥ & ΜΗΛΟΥ,ΠΕΙΡΑΙΑΣ 18545",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6422155836795,37.9329158355239,"447","60001330","ΣΑΧΤΟΥΡΗ 85,ΠΕΙΡΑΙΑΣ 18537",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6454953327818,37.939983074155,"448","60001331","2ΑΣ ΜΕΡΑΡΧΙΑΣ 24,ΠΕΙΡΑΙΑΣ 18535",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6328946642915,37.9351703407419,"449","60001332","ΛΕΩΦΟΡΟΣ ΧΑΤΖΗΚΥΡΙΑΚΟΥ 99,ΠΕΙΡΑΙΑΣ 18539",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7274935519163,38.0371967530976,"450","60001333","ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ 86,ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ 13562",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6750022949193,38.0270197441586,"451","60001334","ΑΙΓΛΗΣ 67,ΠΕΡΙΣΤΕΡΙ 12137",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6925859182907,38.0184641042173,"452","60001335","ΘΗΒΩΝ & ΑΡΙΣΤΟΤΕΛΟΥΣ,ΠΕΡΙΣΤΕΡΙ 12137",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7299908684061,37.9928782691666,"453","60001336","ΠΛΑΤΕΙΑΣ ΒΙΚΤΩΡΙΑΣ 1,ΑΘΗΝΑ 10434",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.702508708919,37.9425292390255,"454","60001337","ΔΗΜΗΤΡΙΟΥ ΓΟΥΝΑΡΗ 64,ΝΕΑ ΣΜΥΡΝΗ 17122",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8808108180875,38.0025270044663,"455","60001338","ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ & ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ,ΠΑΛΛΗΝΗ 15351",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7329580037896,37.9968632162103,"456","60001339","ΠΙΠΙΝΟΥ 22,ΑΘΗΝΑ 11257",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6386941877658,37.9648146876787,"457","60001340","ΤΖΑΒΕΛΛΑ 62,ΝΙΚΑΙΑ 18450",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6417197136427,37.945627874923,"458","60001341","ΠΛΑΤΕΙΑ ΚΑΡΑΙΣΚΑΚΗ,ΠΕΙΡΑΙΑΣ 18531",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7393710766029,37.9848602877311,"459","60001342","ΙΠΠΟΚΡΑΤΟΥΣ 93,ΑΘΗΝΑ 10680",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6007439602728,38.0620329618562,"460","60001343","ΝΙΚΗΣ 6,ΑΣΠΡΟΠΥΡΓΟΣ 19300",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6882416655767,38.0108806652768,"461","60001344","ΘΗΒΩΝ 131,ΠΕΡΙΣΤΕΡΙ 12136",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6609813899648,37.9940902709958,"462","60001346","ΛΕΩΦΟΡΟΣ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 13,ΑΓΙΑ ΒΑΡΒΑΡΑ 12351",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6687464272807,37.9968023357203,"463","60001347","ΙΕΡΑ ΟΔΟΣ 358,ΑΙΓΑΛΕΩ 12243",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6441936739351,37.954327301598,"464","60001348","ΠΑΛΑΜΗΔΙΟΥ 13,ΠΕΙΡΑΙΑΣ 18545",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.735036705357,38.0100631782102,"465","60001349","ΠΛΑΤΕΙΑ ΚΟΛΙΑΤΣΟΥ,ΑΘΗΝΑ 11254",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6493769531245,37.9772698326761,"466","60001350","ΣΚΟΥΦΑ & ΔΙΑΜΑΝΤΙΔΗ,ΚΟΡΥΔΑΛΛΟΣ 18120",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7764391584868,37.9759662063196,"467","60001351","ΓΡΗΓΟΡΙΟΥ ΚΟΥΣΙΔΗ 22,ΖΩΓΡΑΦΟΥ 15772",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7487387083857,37.964571059043,"468","60001352","ΦΙΛΟΛΑΟΥ 76,ΠΑΓΚΡΑΤΙ 11633",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7123147185605,37.9382820395129,"469","60001353","ΛΕΩΦΟΡΟΣ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 102,Ν. ΣΜΥΡΝΗ 17122",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7316680230416,37.9182230154132,"470","60001354","ΘΕΟΜΗΤΩΡΟΣ 22, Άλιμος 174 56",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7444788973084,38.0016662444379,"471","60001355","ΚΕΡΚΥΡΑΣ 117,ΑΘΗΝΑ 11363",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7556171085162,37.9884137953062,"472","60001356","ΔΗΜΗΤΣΑΝΑΣ 1,ΑΘΗΝΑ 11522",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8284911393098,38.013974293541,"473","60001357","ΛΕΩΦΟΡΟΣ ΜΕΣΟΓΕΙΩΝ 493,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ 15343",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.556824427717,37.9644131249316,"474","60001358","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ 2,ΠΕΡΑΜΑ 18863",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7639525760375,38.0388063500213,"475","60001359","ΒΥΖΑΝΤΙΟΥ 30,ΝΕΑ ΙΩΝΙΑ 14234",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6417179170121,37.9369628426861,"476","60001360","ΛΕΩΦΟΡΟΣ ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ 100,ΠΕΙΡΑΙΑΣ 18536",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6456372665967,37.9456739213391,"477","60001361","ΝΙΚΗΤΑ & ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ,ΠΕΙΡΑΙΑΣ 18531",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7550170339064,37.9467251885872,"478","60001363","ΠΛΑΤΕΙΑ ΑΝΕΞΑΡΤΗΣΙΑΣ,ΗΛΙΟΥΠΟΛΗ 16344",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8417987819288,38.0546181395251,"479","60001364","ΛΕΩΦΟΡΟΣ ΠΗΓΗΣ 3,ΜΕΛΙΣΣΙΑ 15127",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8284605965902,38.0380670011019,"480","60001365","ΚΥΠΡΟΥ 1,ΒΡΙΛΗΣΣΙΑ 15235",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7454212300414,38.023441923954,"481","60001366","ΤΡΑΛΛΕΩΝ 41,ΓΑΛΑΤΣΙ 11142",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6585541420671,37.9726259564285,"482","60001367","ΠΕΤΡΟΥ ΡΑΛΛΗ 182,ΝΙΚΑΙΑ 18453",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6623064050088,37.9835376790996,"483","60001368","ΓΕΩΡΓΙΟΥ ΓΕΝΝΗΜΑΤΑ 20,ΑΓΙΑ ΒΑΡΒΑΡΑ 12351",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7254031722501,37.9658522249972,"484","60001369","ΒΕΙΚΟΥ & ΔΡΑΚΟΥ,ΑΘΗΝΑ 11741",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6815806577449,38.0263460856675,"485","60001370","ΠΛΑΤΕΙΑ ΔΕΓΛΕΡΗ,ΠΕΡΙΣΤΕΡΙ 12137",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7722422294794,37.8862387145374,"486","60001371","ΓΕΩΡΓΙΟΥ ΓΕΝΝΗΜΑΤΑ 167,ΓΛΥΦΑΔΑ 16562",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7637441668916,37.9927607492326,"487","60001373","ΠΛΑΤΕΙΑ ΚΑΝΕΛΛΟΠΟΥΛΟΥ,ΑΘΗΝΑ 11523",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6522389856197,37.9645476876488,"488","60001374","ΜΠΕΛΟΓΙΑΝΝΗ & ΙΩΝΟΣ ΔΡΑΓΟΥΜΗ,ΝΙΚΑΙΑ 18542",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6407926522695,37.9791873463684,"489","60001376","ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ & ΤΣΙΜΙΣΚΗ ,ΝΙΚΑΙΑ 18452",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6257943802858,37.9662162448552,"490","60001377","ΔΕΜΕΡΤΖΗ 27,ΚΕΡΑΤΣΙΝΙ 18757",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6593060319599,37.9727003117478,"491","60001378","ΠEΤΡΟΥ ΡΑΛΛΗ 180,ΝΙΚΑΙΑ 18454",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6959698719659,38.0414891687726,"492","60001380","ΕΛΑΙΩΝ 130,ΙΛΙΟΝ 13123",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6931707215406,37.929752184749,"493","60001382","ΑΙΟΛΟΥ 80  (ΕΝΑΝΤΙ),ΠΑΛΑΙΟ ΦΑΛΗΡΟ 17561",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
24.0096966034766,37.9409897903977,"494","60001383","ΛΕΩΦΟΡΟΣ ΒΡΑΥΡΩΝΟΣ - 9ηΣΤΑΣΗ ΣΠΑΤΩΝ, ΑΡΤΕΜΙΔΑ 19016",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6378300084624,37.9657282878633,"495","60001384","ΠΕΤΡΟΥ ΡΑΛΛΗ 455,ΝΙΚΑΙΑ 18450",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7587980429373,37.9562602889303,"496","60001385","ΝΕΑΣ ΕΛΒΕΤΙΑΣ 38,ΒΥΡΩΝΑΣ 16231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7688277330844,38.0361418288468,"497","60001388","ΒΥΖΑΝΤΙΟΥ 106,ΝΕΑ ΙΩΝΙΑ 14235",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8214222963391,38.0139403216679,"498","60001389","ΛΕΩΦΟΡΟΣ ΜΕΣΟΓΕΙΩΝ 443,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ 15343",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7489902366652,37.9895607365034,"499","60001391","ΠΑΡΑΣΧΟΥ 115,ΑΘΗΝΑ 11475",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7270093599781,37.9835079413724,"500","60001392","ΠΑΝΑΓΗ ΤΣΑΛΔΑΡΗ 1,ΑΘΗΝΑ 10552",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6753930620679,38.0057547645851,"501","60001393","Λ.ΑΘΗΝΩΝ 391,ΑΙΓΑΛΕΩ 12243",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7311703563742,37.9664910290779,"502","60001394","ΚΑΛΛΙΡΡΟΗΣ 14,ΑΘΗΝΑ 11743",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6961935524717,38.0494217283976,"503","60001395","ΑΡΓΥΡΟΚΑΣΤΡΟΥ 1,ΚΑΜΑΤΕΡΟ 13123",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
