TK,LOCALITY,bandavedailycbu,totaconsumption,totaldays,average_daily_consumption,totalparoxes,YYYYMM
18454,ΠΑΙΔΙΚΗ ΣΤΕΓΗ,Κλάση Γ,1712,2806,0.6,107,Jan-23
18454,ΠΑΙΔΙΚΗ ΣΤΕΓΗ,Κλάση Δ,111,64,1.7,3,Jan-23
18454,ΠΕΡΙΒΟΛΑΚΙ,Κλάση A,392,13090,0.0,459,Jan-23
18454,ΠΕΡΙΒΟΛΑΚΙ,Κλάση Β,6697,23969,0.3,839,Jan-23
18454,ΠΕΡΙΒΟΛΑΚΙ,Κλάση Γ,2567,4006,0.6,157,Jan-23
18454,ΠΕΡΙΒΟΛΑΚΙ,Κλάση Δ,495,158,3.1,9,Jan-23
18454,ΠΕΡΙΒΟΛΑΚΙ,Κλάση Ε,5981,149,40.1,5,Jan-23
18531,ΔΗΜΟΤΙΚΟ,Κλάση A,287,10644,0.0,384,Jan-23
18531,ΔΗΜΟΤΙΚΟ,Κλάση Β,1996,8407,0.2,321,Jan-23
18531,ΔΗΜΟΤΙΚΟ,Κλάση Γ,822,1260,0.7,57,Jan-23
18531,ΔΗΜΟΤΙΚΟ,Κλάση Δ,851,440,1.9,20,Jan-23
18531,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση A,54,2580,0.0,88,Jan-23
18531,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Β,347,1536,0.2,57,Jan-23
18531,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Γ,120,193,0.6,9,Jan-23
18531,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Δ,468,155,3.0,7,Jan-23
18531,ΚΑΛΑΜΑΚΙ,Κλάση A,8,229,0.0,9,Jan-23
18531,ΚΑΛΑΜΑΚΙ,Κλάση Β,13,62,0.2,4,Jan-23
18531,ΚΑΛΑΜΑΚΙ,Κλάση Γ,30,43,0.7,2,Jan-23
18531,ΚΑΛΑΜΑΚΙ,Κλάση Δ,45,38,1.2,2,Jan-23
18531,ΚΕΝΤΡΟ,Κλάση A,224,9705,0.0,330,Jan-23
18531,ΚΕΝΤΡΟ,Κλάση Β,1392,5930,0.2,214,Jan-23
18531,ΚΕΝΤΡΟ,Κλάση Γ,605,858,0.7,40,Jan-23
18531,ΚΕΝΤΡΟ,Κλάση Δ,1185,650,1.8,25,Jan-23
18531,ΚΕΝΤΡΟ,Κλάση Ε,1908,99,19.3,4,Jan-23
18531,ΚΡΗΤΙΚΑ,Κλάση A,27,1142,0.0,38,Jan-23
18531,ΚΡΗΤΙΚΑ,Κλάση Β,73,309,0.2,12,Jan-23
18531,ΚΡΗΤΙΚΑ,Κλάση Γ,95,134,0.7,6,Jan-23
18531,ΚΡΗΤΙΚΑ,Κλάση Δ,66,58,1.1,2,Jan-23
18531,ΠΛΑΤΕΙΑ ΙΠΠΟΔΑΜΕΙΑΣ,Κλάση A,14,614,0.0,22,Jan-23
18531,ΠΛΑΤΕΙΑ ΙΠΠΟΔΑΜΕΙΑΣ,Κλάση Β,104,409,0.3,15,Jan-23
18531,ΠΛΑΤΕΙΑ ΙΠΠΟΔΑΜΕΙΑΣ,Κλάση Γ,29,43,0.7,2,Jan-23
18531,ΠΛΑΤΕΙΑ ΙΠΠΟΔΑΜΕΙΑΣ,Κλάση Δ,157,50,3.1,2,Jan-23
18531,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση A,28,1446,0.0,49,Jan-23
18531,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Β,78,372,0.2,13,Jan-23
18531,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Γ,157,236,0.7,9,Jan-23
18531,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Δ,149,67,2.2,3,Jan-23
18531,ΡΕΤΣΙΝΑ,Κλάση A,3,155,0.0,5,Jan-23
18531,ΡΕΤΣΙΝΑ,Κλάση Β,9,50,0.2,2,Jan-23
18531,ΣΤΑΘΜΟΣ,Κλάση A,153,7088,0.0,256,Jan-23
18531,ΣΤΑΘΜΟΣ,Κλάση Β,830,3488,0.2,142,Jan-23
18531,ΣΤΑΘΜΟΣ,Κλάση Γ,727,1023,0.7,51,Jan-23
18531,ΣΤΑΘΜΟΣ,Κλάση Δ,2071,1052,2.0,42,Jan-23
18531,ΣΤΑΘΜΟΣ,Κλάση Ε,600,93,6.5,3,Jan-23
18532,ΔΗΜΟΤΙΚΟ,Κλάση A,71,2889,0.0,102,Jan-23
18532,ΔΗΜΟΤΙΚΟ,Κλάση Β,432,1900,0.2,72,Jan-23
18532,ΔΗΜΟΤΙΚΟ,Κλάση Γ,147,197,0.8,10,Jan-23
18532,ΔΗΜΟΤΙΚΟ,Κλάση Δ,330,210,1.6,9,Jan-23
18532,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση A,402,13930,0.0,494,Jan-23
18532,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Β,3389,13870,0.2,509,Jan-23
18532,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Γ,891,1421,0.6,67,Jan-23
18532,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Δ,465,224,2.1,9,Jan-23
18532,ΚΑΛΑΜΑΚΙ,Κλάση A,23,1555,0.0,53,Jan-23
18532,ΚΑΛΑΜΑΚΙ,Κλάση Β,223,988,0.2,36,Jan-23
18532,ΚΑΛΑΜΑΚΙ,Κλάση Γ,46,61,0.8,3,Jan-23
18532,ΚΑΛΑΜΑΚΙ,Κλάση Δ,122,45,2.7,2,Jan-23
18532,ΚΡΗΤΙΚΑ,Κλάση A,80,2626,0.0,92,Jan-23
18532,ΚΡΗΤΙΚΑ,Κλάση Β,548,2400,0.2,87,Jan-23
18532,ΚΡΗΤΙΚΑ,Κλάση Γ,248,387,0.6,16,Jan-23
18532,ΛΑΚΚΑ ΒΑΒΟΥΛΑ,Κλάση A,2226,74155,0.0,2675,Jan-23
18532,ΛΑΚΚΑ ΒΑΒΟΥΛΑ,Κλάση Β,20650,86489,0.2,3092,Jan-23
18532,ΛΑΚΚΑ ΒΑΒΟΥΛΑ,Κλάση Γ,4379,7081,0.6,300,Jan-23
18532,ΛΑΚΚΑ ΒΑΒΟΥΛΑ,Κλάση Δ,1377,714,1.9,32,Jan-23
18532,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση A,26,1315,0.0,47,Jan-23
18532,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Β,392,1542,0.3,56,Jan-23
18532,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Γ,80,119,0.7,5,Jan-23
18532,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Δ,86,62,1.4,2,Jan-23
18533,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση A,516,16109,0.0,585,Jan-23
18533,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Β,5988,23609,0.3,857,Jan-23
18533,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Γ,2089,3330,0.6,142,Jan-23
18533,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Δ,326,219,1.5,11,Jan-23
18533,ΚΑΛΑΜΑΚΙ,Κλάση A,17,851,0.0,29,Jan-23
18533,ΚΑΛΑΜΑΚΙ,Κλάση Β,204,947,0.2,32,Jan-23
18533,ΚΑΣΤΕΛΛΑ,Κλάση A,406,14701,0.0,543,Jan-23
18533,ΚΑΣΤΕΛΛΑ,Κλάση Β,6218,23286,0.3,839,Jan-23
18533,ΚΑΣΤΕΛΛΑ,Κλάση Γ,2814,4496,0.6,181,Jan-23
18533,ΚΑΣΤΕΛΛΑ,Κλάση Δ,783,520,1.5,21,Jan-23
18533,ΚΡΗΤΙΚΑ,Κλάση A,85,3491,0.0,122,Jan-23
18533,ΚΡΗΤΙΚΑ,Κλάση Β,1280,4846,0.3,170,Jan-23
18533,ΚΡΗΤΙΚΑ,Κλάση Γ,568,889,0.6,33,Jan-23
18533,ΚΡΗΤΙΚΑ,Κλάση Δ,77,62,1.2,3,Jan-23
18533,ΛΑΚΚΑ ΒΑΒΟΥΛΑ,Κλάση A,240,6873,0.0,251,Jan-23
18533,ΛΑΚΚΑ ΒΑΒΟΥΛΑ,Κλάση Β,3932,14657,0.3,511,Jan-23
18533,ΛΑΚΚΑ ΒΑΒΟΥΛΑ,Κλάση Γ,1229,2052,0.6,79,Jan-23
18533,ΛΑΚΚΑ ΒΑΒΟΥΛΑ,Κλάση Δ,34,30,1.1,3,Jan-23
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,Κλάση A,438,16396,0.0,586,Jan-23
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,Κλάση Β,6571,24743,0.3,880,Jan-23
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,Κλάση Γ,2198,3508,0.6,144,Jan-23
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,Κλάση Δ,713,395,1.8,18,Jan-23
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,Κλάση Ε,939,146,6.4,7,Jan-23
18533,ΠΕΙΡΑΙΑΣ,Κλάση A,3,79,0.0,3,Jan-23
18533,ΠΕΙΡΑΙΑΣ,Κλάση Β,56,169,0.3,6,Jan-23
18533,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση A,67,3165,0.0,125,Jan-23
18533,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Β,1764,6393,0.3,235,Jan-23
18533,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Γ,1106,1793,0.6,67,Jan-23
18533,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Δ,158,136,1.2,7,Jan-23
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,Κλάση A,195,7960,0.0,294,Jan-23
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,Κλάση Β,2679,10015,0.3,366,Jan-23
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,Κλάση Γ,1362,2110,0.7,89,Jan-23
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,Κλάση Δ,1709,746,2.3,30,Jan-23
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,Κλάση Ε,3151,191,16.5,8,Jan-23
18534,ΔΗΜΟΤΙΚΟ,Κλάση A,78,2894,0.0,100,Jan-23
18534,ΔΗΜΟΤΙΚΟ,Κλάση Β,634,2646,0.2,94,Jan-23
18534,ΔΗΜΟΤΙΚΟ,Κλάση Γ,151,248,0.6,11,Jan-23
18534,ΔΗΜΟΤΙΚΟ,Κλάση Δ,140,81,1.7,3,Jan-23
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση A,828,26664,0.0,950,Jan-23
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Β,8915,36648,0.2,1307,Jan-23
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Γ,2305,3782,0.6,156,Jan-23
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Δ,802,410,2.0,16,Jan-23
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Κλάση Ε,1557,125,12.5,5,Jan-23
18534,ΚΑΣΤΕΛΛΑ,Κλάση A,9,498,0.0,18,Jan-23
18534,ΚΑΣΤΕΛΛΑ,Κλάση Β,96,372,0.3,16,Jan-23
18534,ΚΑΣΤΕΛΛΑ,Κλάση Γ,122,174,0.7,9,Jan-23
18534,ΚΑΣΤΕΛΛΑ,Κλάση Δ,129,86,1.5,5,Jan-23
18534,ΚΡΗΤΙΚΑ,Κλάση A,870,25754,0.0,930,Jan-23
18534,ΚΡΗΤΙΚΑ,Κλάση Β,10181,40658,0.3,1449,Jan-23
18534,ΚΡΗΤΙΚΑ,Κλάση Γ,2599,4112,0.6,166,Jan-23
18534,ΚΡΗΤΙΚΑ,Κλάση Δ,605,351,1.7,19,Jan-23
18534,ΠΑΡΑΣΚΕΥΑ,Κλάση A,230,6429,0.0,237,Jan-23
18534,ΠΑΡΑΣΚΕΥΑ,Κλάση Β,2406,9470,0.3,348,Jan-23
18534,ΠΑΡΑΣΚΕΥΑ,Κλάση Γ,796,1231,0.7,53,Jan-23
18534,ΠΑΡΑΣΚΕΥΑ,Κλάση Δ,194,122,1.6,8,Jan-23
18534,ΠΑΡΑΣΚΕΥΑ,Κλάση Ε,613,43,14.3,2,Jan-23
18534,ΠΑΣΑΛΙΜΑΝΙ,Κλάση A,409,15240,0.0,550,Jan-23
18534,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Β,4995,19650,0.3,705,Jan-23
18534,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Γ,1514,2433,0.6,101,Jan-23
18534,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Δ,593,274,2.2,12,Jan-23
18534,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Ε,657,95,6.9,4,Jan-23
18534,ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ,Κλάση A,193,6848,0.0,247,Jan-23
18534,ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ,Κλάση Β,2599,10166,0.3,362,Jan-23
18534,ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ,Κλάση Γ,748,1139,0.7,49,Jan-23
18534,ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ,Κλάση Δ,750,312,2.4,13,Jan-23
18534,ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ,Κλάση Ε,318,51,6.2,2,Jan-23
18534,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση A,213,7285,0.0,262,Jan-23
18534,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Β,2830,11238,0.3,398,Jan-23
18534,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Γ,1025,1642,0.6,65,Jan-23
18534,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Δ,73,55,1.3,3,Jan-23
18534,ΠΡΟΦ. ΗΛΙΑΣ,Κλάση Ε,4976,62,80.3,2,Jan-23
18535,ΔΗΜΟΤΙΚΟ,Κλάση A,129,3295,0.0,116,Jan-23
18535,ΔΗΜΟΤΙΚΟ,Κλάση Β,519,2426,0.2,92,Jan-23
18535,ΔΗΜΟΤΙΚΟ,Κλάση Γ,308,440,0.7,19,Jan-23
18535,ΔΗΜΟΤΙΚΟ,Κλάση Δ,642,302,2.1,11,Jan-23
18535,ΔΗΜΟΤΙΚΟ,Κλάση Ε,387,54,7.2,2,Jan-23
18535,ΚΕΝΤΡΟ,Κλάση A,341,15673,0.0,544,Jan-23
18535,ΚΕΝΤΡΟ,Κλάση Β,1773,7517,0.2,289,Jan-23
18535,ΚΕΝΤΡΟ,Κλάση Γ,1059,1563,0.7,66,Jan-23
18535,ΚΕΝΤΡΟ,Κλάση Δ,1654,885,1.9,34,Jan-23
18535,ΚΕΝΤΡΟ,Κλάση Ε,443,55,8.1,2,Jan-23
18535,ΠΑΣΑΛΙΜΑΝΙ,Κλάση A,102,3329,0.0,113,Jan-23
18535,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Β,721,2932,0.3,107,Jan-23
18535,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Γ,262,381,0.7,14,Jan-23
18535,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Δ,512,279,1.8,10,Jan-23
18535,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Ε,891,116,7.7,4,Jan-23
18535,ΤΕΡΨΙΘΕΑ,Κλάση A,1534,56539,0.0,1979,Jan-23
18535,ΤΕΡΨΙΘΕΑ,Κλάση Β,10193,43650,0.2,1594,Jan-23
18535,ΤΕΡΨΙΘΕΑ,Κλάση Γ,2856,4419,0.7,191,Jan-23
18535,ΤΕΡΨΙΘΕΑ,Κλάση Δ,2599,1427,1.8,57,Jan-23
18535,ΤΕΡΨΙΘΕΑ,Κλάση Ε,2315,233,9.9,9,Jan-23
18536,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση A,126,3484,0.0,132,Jan-23
18536,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Β,999,4324,0.2,164,Jan-23
18536,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Γ,254,427,0.6,23,Jan-23
18536,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Δ,42,39,1.1,3,Jan-23
18536,ΒΡΥΩΝΗ,Κλάση A,464,15913,0.0,563,Jan-23
18536,ΒΡΥΩΝΗ,Κλάση Β,4364,17686,0.3,628,Jan-23
18536,ΒΡΥΩΝΗ,Κλάση Γ,904,1390,0.7,62,Jan-23
18536,ΒΡΥΩΝΗ,Κλάση Δ,493,200,2.5,7,Jan-23
18536,ΒΡΥΩΝΗ,Κλάση Ε,200,32,6.3,2,Jan-23
18536,ΖΑΝΕΙΟ,Κλάση A,1005,31114,0.0,1106,Jan-23
18536,ΖΑΝΕΙΟ,Κλάση Β,8587,35461,0.2,1257,Jan-23
18536,ΖΑΝΕΙΟ,Κλάση Γ,1958,3141,0.6,130,Jan-23
18536,ΖΑΝΕΙΟ,Κλάση Δ,448,301,1.5,14,Jan-23
18536,ΖΑΝΕΙΟ,Κλάση Ε,6184,119,52.0,4,Jan-23
18536,ΚΕΝΤΡΟ,Κλάση A,225,8949,0.0,315,Jan-23
18536,ΚΕΝΤΡΟ,Κλάση Β,1404,6011,0.2,222,Jan-23
18536,ΚΕΝΤΡΟ,Κλάση Γ,634,933,0.7,39,Jan-23
18536,ΚΕΝΤΡΟ,Κλάση Δ,834,407,2.1,18,Jan-23
18536,ΚΕΝΤΡΟ,Κλάση Ε,1046,52,20.1,2,Jan-23
18536,ΠΑΣΑΛΙΜΑΝΙ,Κλάση A,143,4759,0.0,172,Jan-23
18536,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Β,1237,5279,0.2,187,Jan-23
18536,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Γ,311,524,0.6,20,Jan-23
18536,ΠΑΣΑΛΙΜΑΝΙ,Κλάση Δ,401,230,1.7,9,Jan-23
18536,ΠΕΙΡΑΙΚΗ,Κλάση A,43,1447,0.0,50,Jan-23
18536,ΠΕΙΡΑΙΚΗ,Κλάση Β,308,1255,0.3,45,Jan-23
18536,ΠΕΙΡΑΙΚΗ,Κλάση Γ,60,88,0.7,3,Jan-23
18536,ΤΕΛΩΝΕΙΟ,Κλάση A,10,197,0.1,7,Jan-23
18536,ΤΕΛΩΝΕΙΟ,Κλάση Β,31,144,0.2,6,Jan-23
18536,ΤΕΡΨΙΘΕΑ,Κλάση A,1315,42210,0.0,1518,Jan-23
18536,ΤΕΡΨΙΘΕΑ,Κλάση Β,9818,41835,0.2,1531,Jan-23
18536,ΤΕΡΨΙΘΕΑ,Κλάση Γ,2426,3837,0.6,175,Jan-23
18536,ΤΕΡΨΙΘΕΑ,Κλάση Δ,1100,662,1.7,29,Jan-23
18536,ΤΕΡΨΙΘΕΑ,Κλάση Ε,797,125,6.4,5,Jan-23
18536,ΦΡΕΑΤΤΥΔΑ,Κλάση A,100,3309,0.0,119,Jan-23
18536,ΦΡΕΑΤΤΥΔΑ,Κλάση Β,794,3541,0.2,130,Jan-23
18536,ΦΡΕΑΤΤΥΔΑ,Κλάση Γ,159,254,0.6,13,Jan-23
18536,ΦΡΕΑΤΤΥΔΑ,Κλάση Δ,91,36,2.5,2,Jan-23
18537,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση A,1180,35922,0.0,1268,Jan-23
18537,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Β,13062,52632,0.3,1869,Jan-23
18537,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Γ,3161,5167,0.6,236,Jan-23
18537,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Δ,442,329,1.3,14,Jan-23
18537,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Ε,3082,71,43.4,4,Jan-23
18537,ΑΓ. ΝΕΙΛΟΣ,Κλάση A,198,6417,0.0,207,Jan-23
18537,ΑΓ. ΝΕΙΛΟΣ,Κλάση Β,1418,5797,0.2,187,Jan-23
18537,ΑΓ. ΝΕΙΛΟΣ,Κλάση Γ,286,434,0.7,14,Jan-23
18537,ΑΓ. ΝΕΙΛΟΣ,Κλάση Δ,183,93,2.0,3,Jan-23
18537,ΒΡΥΩΝΗ,Κλάση A,574,19995,0.0,651,Jan-23
18537,ΒΡΥΩΝΗ,Κλάση Β,5470,22759,0.2,742,Jan-23
18537,ΒΡΥΩΝΗ,Κλάση Γ,1319,2071,0.6,68,Jan-23
18537,ΒΡΥΩΝΗ,Κλάση Δ,502,310,1.6,10,Jan-23
18537,ΖΑΝΕΙΟ,Κλάση A,611,20572,0.0,715,Jan-23
18537,ΖΑΝΕΙΟ,Κλάση Β,6402,26651,0.2,946,Jan-23
18537,ΖΑΝΕΙΟ,Κλάση Γ,1726,2823,0.6,106,Jan-23
18537,ΖΑΝΕΙΟ,Κλάση Δ,201,139,1.5,10,Jan-23
18537,ΚΑΛΛΙΠΟΛΗ,Κλάση A,151,4971,0.0,168,Jan-23
18537,ΚΑΛΛΙΠΟΛΗ,Κλάση Β,1852,7506,0.3,252,Jan-23
18537,ΚΑΛΛΙΠΟΛΗ,Κλάση Γ,477,779,0.6,27,Jan-23
18537,ΠΕΙΡΑΙΑΣ,Κλάση A,16,617,0.0,20,Jan-23
18537,ΠΕΙΡΑΙΑΣ,Κλάση Β,152,651,0.2,22,Jan-23
18537,ΠΕΙΡΑΙΑΣ,Κλάση Γ,102,155,0.7,6,Jan-23
18537,ΠΕΙΡΑΙΚΗ,Κλάση A,67,2591,0.0,94,Jan-23
18537,ΠΕΙΡΑΙΚΗ,Κλάση Β,1295,4983,0.3,169,Jan-23
18537,ΠΕΙΡΑΙΚΗ,Κλάση Γ,419,663,0.6,26,Jan-23
18537,ΠΕΙΡΑΙΚΗ,Κλάση Δ,110,95,1.2,4,Jan-23
18537,ΠΕΙΡΑΙΚΗ,Κλάση Ε,2729,93,29.3,3,Jan-23
18537,ΤΕΛΩΝΕΙΟ,Κλάση A,57,1922,0.0,62,Jan-23
18537,ΤΕΛΩΝΕΙΟ,Κλάση Β,149,744,0.2,24,Jan-23
18537,ΤΕΛΩΝΕΙΟ,Κλάση Γ,122,186,0.7,6,Jan-23
18537,ΤΕΛΩΝΕΙΟ,Κλάση Δ,257,155,1.7,5,Jan-23
18537,ΤΕΡΨΙΘΕΑ,Κλάση A,37,982,0.0,35,Jan-23
18537,ΤΕΡΨΙΘΕΑ,Κλάση Β,211,945,0.2,36,Jan-23
18537,ΤΕΡΨΙΘΕΑ,Κλάση Γ,96,145,0.7,5,Jan-23
18537,ΦΡΕΑΤΤΥΔΑ,Κλάση A,400,13638,0.0,494,Jan-23
18537,ΦΡΕΑΤΤΥΔΑ,Κλάση Β,4334,18228,0.2,651,Jan-23
18537,ΦΡΕΑΤΤΥΔΑ,Κλάση Γ,953,1622,0.6,64,Jan-23
18537,ΦΡΕΑΤΤΥΔΑ,Κλάση Δ,436,185,2.4,9,Jan-23
18538,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση A,12,341,0.0,11,Jan-23
18538,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Β,173,682,0.3,22,Jan-23
18538,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Γ,61,93,0.7,3,Jan-23
18538,ΑΓ. ΝΕΙΛΟΣ,Κλάση A,1117,37789,0.0,1435,Jan-23
18538,ΑΓ. ΝΕΙΛΟΣ,Κλάση Β,16967,64635,0.3,2085,Jan-23
18538,ΑΓ. ΝΕΙΛΟΣ,Κλάση Γ,4858,8122,0.6,262,Jan-23
18538,ΑΓ. ΝΕΙΛΟΣ,Κλάση Δ,375,248,1.5,8,Jan-23
18538,ΒΑΣ. ΠΕΡΙΠΤΕΡΟ,Κλάση A,0,0,0.0,201,Jan-23
18538,ΒΡΥΩΝΗ,Κλάση A,90,2883,0.0,93,Jan-23
18538,ΒΡΥΩΝΗ,Κλάση Β,834,3534,0.2,114,Jan-23
18538,ΒΡΥΩΝΗ,Κλάση Γ,248,372,0.7,12,Jan-23
18538,ΚΑΛΛΙΠΟΛΗ,Κλάση A,20,651,0.0,21,Jan-23
18538,ΚΑΛΛΙΠΟΛΗ,Κλάση Β,258,1023,0.3,33,Jan-23
18538,ΚΑΛΛΙΠΟΛΗ,Κλάση Γ,53,93,0.6,3,Jan-23
18538,ΠΕΙΡΑΙΑΣ,Κλάση Β,22,124,0.2,4,Jan-23
18538,ΤΕΛΩΝΕΙΟ,Κλάση A,28,1364,0.0,44,Jan-23
18538,ΤΕΛΩΝΕΙΟ,Κλάση Β,251,992,0.3,32,Jan-23
18538,ΤΕΛΩΝΕΙΟ,Κλάση Γ,147,186,0.8,6,Jan-23
18538,ΤΕΛΩΝΕΙΟ,Κλάση Δ,170,93,1.8,3,Jan-23
18538,ΥΔΡΑΙΙΚΑ,Κλάση A,316,10695,0.0,345,Jan-23
18538,ΥΔΡΑΙΙΚΑ,Κλάση Β,4482,16740,0.3,540,Jan-23
18538,ΥΔΡΑΙΙΚΑ,Κλάση Γ,1048,1674,0.6,54,Jan-23
18538,ΥΔΡΑΙΙΚΑ,Κλάση Δ,287,217,1.3,7,Jan-23
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,Κλάση A,160,6085,0.0,1049,Jan-23
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,Κλάση Β,2399,9579,0.3,309,Jan-23
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,Κλάση Γ,1041,1674,0.6,54,Jan-23
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,Κλάση Δ,227,155,1.5,5,Jan-23
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,Κλάση Ε,4403,186,23.7,6,Jan-23
18539,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση A,124,3907,0.0,140,Jan-23
18539,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Β,1793,7025,0.3,243,Jan-23
18539,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Γ,465,776,0.6,26,Jan-23
18539,ΑΓ. ΒΑΣΙΛΕΙΟΣ,Κλάση Δ,96,88,1.1,4,Jan-23
18539,ΑΓ. ΝΕΙΛΟΣ,Κλάση A,529,16399,0.0,1619,Jan-23
18539,ΑΓ. ΝΕΙΛΟΣ,Κλάση Β,7783,29304,0.3,946,Jan-23
18539,ΑΓ. ΝΕΙΛΟΣ,Κλάση Γ,1910,3131,0.6,101,Jan-23
18539,ΑΓ. ΝΕΙΛΟΣ,Κλάση Δ,109,93,1.2,3,Jan-23
18539,ΚΑΛΛΙΠΟΛΗ,Κλάση A,966,28144,0.0,3811,Jan-23
18539,ΚΑΛΛΙΠΟΛΗ,Κλάση Β,13141,51218,0.3,1721,Jan-23
18539,ΚΑΛΛΙΠΟΛΗ,Κλάση Γ,3704,6012,0.6,203,Jan-23
18539,ΚΑΛΛΙΠΟΛΗ,Κλάση Δ,705,416,1.7,14,Jan-23
18539,ΠΕΙΡΑΙΚΗ,Κλάση A,950,28984,0.0,1191,Jan-23
18539,ΠΕΙΡΑΙΚΗ,Κλάση Β,12826,49895,0.3,1720,Jan-23
18539,ΠΕΙΡΑΙΚΗ,Κλάση Γ,2959,4819,0.6,172,Jan-23
18539,ΠΕΙΡΑΙΚΗ,Κλάση Δ,787,442,1.8,15,Jan-23
18539,ΥΔΡΑΙΙΚΑ,Κλάση A,27,1085,0.0,35,Jan-23
