date,Title,Name,Address,IsActive,IsScheduled,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΙΛΙΟΝ,Αρετής και Μυκόνου,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΤΩ ΠΑΤΗΣΙΑ,Στρατηγού Καλλάρη και Ναυάρχου Βότση,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Στρατηγού Καλλάρη και Ναυάρχου Βότση,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ,Βασιλικών και Διστόμου,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓ. ΑΝΑΡΓΥΡΟΙ,Βασιλικών και Διστόμου,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΡΑΚΛΕΙΟ,Κρίνων και Πρασίνου Λόφου,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΡΑΚΛΕΙΟ,Κρίνων και Πρασίνου Λόφου,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΡΙΜΙΝΙΤΩΝ,Διομήδους και Αφροδίτης,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΙΛΙΟΝ,Διομήδους και Αφροδίτης,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΚΟΣΜΟΣ,Μάουερ και Σαρκουδίνου,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Μάουερ και Σαρκουδίνου,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΤΕΡΨΙΘΕΑ,Ελευθέρου Ανθρώπου και Ανατολικής Ρωμυλίας,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΛΥΦΑΔΑ,Ελευθέρου Ανθρώπου και Ανατολικής Ρωμυλίας,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΕΛΛΗΝΟΡΩΣΩΝ,Λεωφ. Κηφισίας και Παπαδά,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Λεωφ. Κηφισίας και Παπαδά,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΕΑ ΧΑΛΚΗΔΟΝΑ,Στρατηγού Μακρυγιάννη και Ελ. Βενιζέλου,False,False,
2023/02/10,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΧΑΛΚΗΔΟΝΑ,Στρατηγού Μακρυγιάννη και Ελ. Βενιζέλου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Δεξαμενής και Ιωαννίνων ΕΠΗΡΕΑΖΕΤΑΙ ΚΑΙ ΠΕΡΙΟΧΗ ΤΟΥ ΔΗΜΟΥ ΝΙΚΑΙΑΣ,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Δεξαμενής και Ιωαννίνων ΕΠΗΡΕΑΖΕΤΑΙ ΚΑΙ ΠΕΡΙΟΧΗ ΤΟΥ ΔΗΜΟΥ ΝΙΚΑΙΑΣ,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΚΥΖΗ,Καστριώτου και Βώκου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Καστριώτου και Βώκου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΕΡΑΤΣΙΝΙ,Λεωφ. Παύλου Φύσσα και Καλαβρύτων,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΕΡΑΤΣΙΝΙ,Λεωφ. Παύλου Φύσσα και Καλαβρύτων,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΚΥΖΗ,Αγαλιανού και Αμφείας,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Αγαλιανού και Αμφείας,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΥΜΗΤΤΟΣ,Δορυλαίου και Βρυούλων,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΥΜΗΤΤΟΣ,Δορυλαίου και Βρυούλων,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΤΡΕΙΣ ΓΕΦΥΡΕΣ,Σιώκου και Αυλώνος,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Σιώκου και Αυλώνος,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΛΥΚΟΤΡΥΠΑ,Φιλαδελφείας και Κουλάνη,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΧΑΡΝΕΣ,Φιλαδελφείας και Κουλάνη,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Κολοκοτρώνη και Νικηταρά,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Κολοκοτρώνη και Νικηταρά,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Ανθέων και Αμαρυλλίδος,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Ανθέων και Αμαρυλλίδος,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΛΥΦΑΔΑ,Σπετσών και Βουλιαγμένης,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΛΥΦΑΔΑ,Σπετσών και Βουλιαγμένης,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΛΟΚΥΝΘΟΥ,Ευκλείδου και Άστρους,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Ευκλείδου και Άστρους,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΙΣΑΡΙΑΝΗ,Σταματιάδου και Οδεμησίου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΙΣΑΡΙΑΝΗ,Σταματιάδου και Οδεμησίου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΣΠΡΟΠΥΡΓΟΣ,Λεωφ. Νάτο και Κριεζή,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΣΠΡΟΠΥΡΓΟΣ,Λεωφ. Νάτο και Κριεζή,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΕΑ ΠΕΡΑΜΟΣ,Τόλκα και Σωτήρος,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΠΕΡΑΜΟΣ,Τόλκα και Σωτήρος,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Αγίου Πέτρου και Άγίου Κυπριανού,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΜΠΕΛΑΚΙΑ,Αγίου Πέτρου και Άγίου Κυπριανού,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Παράσχου Αχιλλέως και Διαδόχου Παύλου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Παράσχου Αχιλλέως και Διαδόχου Παύλου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΟΛΑΡΓΟΣ,Σωκράτους και Λεωφ. Μεσογείων,False,True,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΟΛΑΡΓΟΣ,Σωκράτους και Λεωφ. Μεσογείων,False,True,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΕΝΤΡΟ ΑΘΗΝΑΣ,Φιλελλήνων και Σιμωνίδου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Φιλελλήνων και Σιμωνίδου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΜΑΤΕΡΟ,"Βίκτωρος Ουγκώ και Μακεδονίας , Αράχθου και Μακεδονίας",False,True,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΕΡΟΒΟΥΝΟ,"Βίκτωρος Ουγκώ και Μακεδονίας , Αράχθου και Μακεδονίας",False,True,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΦΙΛΟΘΕΗ Α,Περρίκου και Μπάκου,False,True,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Περρίκου και Μπάκου,False,True,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Μουσών και Υπολοχαγού Αλεξάνδρου Διάκου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Μουσών και Υπολοχαγού Αλεξάνδρου Διάκου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΝΙΔΙΑΤΙΚΑ,Ακτημόνων και Λυκούργου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΑΛΑΤΣΙ,Ακτημόνων και Λυκούργου,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΡΙΣΤΕΡΙ,Αμφιλοχίας και Αριστοτέλους,False,False,
2023/02/11,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΝΘΟΥΠΟΛΗ,Αμφιλοχίας και Αριστοτέλους,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΟΛΥΔΡΟΣΟ,Διονυσίου Αρεοπαγίτου και Ακακιών,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΑΡΟΥΣΙ,Διονυσίου Αρεοπαγίτου και Ακακιών,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΤΕΡΨΙΘΕΑ,Ελεύθερου Ανθρώπου και Δαρδανελλίων,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΛΥΦΑΔΑ,Ελεύθερου Ανθρώπου και Δαρδανελλίων,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΑΛΑΤΙΑΝΗ,Κασσιανής και Θεοδώρας,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΙΛΙΟΝ,Κασσιανής και Θεοδώρας,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΙΡΑΙΑΣ,Λουδοβίκου και Ακτή Κονδύλη,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΙΡΑΙΑΣ,Λουδοβίκου και Ακτή Κονδύλη,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΦΙΛΟΘΕΗ,Θησέως και Παπαδιαμάντη(επηρεάζει την ευρύτερη περιοχή),False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΡΑΥΓΗ Η,Αθανασίου Μπόσδα και Π. Βλάχου,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΧΑΡΝΕΣ,Αθανασίου Μπόσδα και Π. Βλάχου,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΥΜΗΤΤΟΣ,Κουντουριώτου και Κερασούντος,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΥΜΗΤΤΟΣ,Κουντουριώτου και Κερασούντος,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΧΑΡΝΕΣ,Ειρήνης και Γρανικού,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΥΛΙΖΑ,Ειρήνης και Γρανικού,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΑΡΟΥΣΙ,Βασιλέως Αλεξάνδρου και Ναυάρχου Δεμέστιχα,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΑΡΟΥΣΙ,Βασιλέως Αλεξάνδρου και Ναυάρχου Δεμέστιχα,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Αγίου Παντελεήμονος και Ρεθύμνης,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΜΠΕΛΑΚΙΑ,Αγίου Παντελεήμονος και Ρεθύμνης,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΦΥΛΗ,ΜΟΝΗ ΚΛΕΙΣΤΩΝ -& ΤΕΡΜΑ ΑΓΙΑΣ ΣΟΦΙΑΣ,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΦΥΛΗ,ΜΟΝΗ ΚΛΕΙΣΤΩΝ -& ΤΕΡΜΑ ΑΓΙΑΣ ΣΟΦΙΑΣ,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΑΛΑΙΟ ΦΑΛΗΡΟ,Αίαντος και Τρίτωνος,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Π. ΦΑΛΗΡΟ,Αίαντος και Τρίτωνος,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΛΑΝΔΡΙ,Ηρακλέους και Δήμητρας,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΛΑΝΔΡΙ,Ηρακλέους και Δήμητρας,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΚΥΖΗ,Αγαλιανού και Κουγκίου και Καστριώτου και Γούδα,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Αγαλιανού και Κουγκίου και Καστριώτου και Γούδα,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΙΔΑΡΙΟΥ,Λεωφόρος Αθηνών και Σατωβριάνδου,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΙΔΑΡΙ,Λεωφόρος Αθηνών και Σατωβριάνδου,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΜΑΤΕΡΟ,Κωστή Παλαμά και Γενναδίου,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΕΡΟΒΟΥΝΟ,Κωστή Παλαμά και Γενναδίου,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Αμαρυλλίδος και Ανθέων,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Αμαρυλλίδος και Ανθέων,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΛ. ΒΙΚΤΩΡΙΑΣ,Μονής Προδρόμου και Αριστοτέλους,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Μονής Προδρόμου και Αριστοτέλους,False,False,
2023/02/12,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΟΛΑΡΓΟΣ,Υμηττού και Βουτσινά,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΝΩ ΠΑΤΗΣΙΑ,Κρυστάλλη και Χαλεπά,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Κρυστάλλη και Χαλεπά,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΑΛΑΙΟ ΦΑΛΗΡΟ,Νηρηίδων και Δεξαμενής,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Π. ΦΑΛΗΡΟ,Νηρηίδων και Δεξαμενής,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΙΣΑΡΙΑΝΗ,Σιβρισαρίου και Νέας Εφέσσου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΙΣΑΡΙΑΝΗ,Σιβρισαρίου και Νέας Εφέσσου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΥΚΑΚΙ,Μπότσαρη Νότη και Βείκου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Μπότσαρη Νότη και Βείκου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΓΑΡΑ,Νέας Ζωής και 25ης Μαρτίου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΓΑΡΑ,Νέας Ζωής και 25ης Μαρτίου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΥΨΕΛΗ,Δοχειαρίου και Σπετσών,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Δοχειαρίου και Σπετσών,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΛΙΣΣΙΑ,Διονύσου και Βάρναλη Κώστα,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΛΙΣΣΙΑ,Διονύσου και Βάρναλη Κώστα,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Καλλέργη Δ. και Ιάσονος,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Καλλέργη Δ. και Ιάσονος,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΑΛΑΙΟ ΦΑΛΗΡΟ,Βενιζέλου Ελευθ. και Φλέμινγκ,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Π. ΦΑΛΗΡΟ,Βενιζέλου Ελευθ. και Φλέμινγκ,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΛΑΝΔΡΙ,Ελικώνος και Πέλλης,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Καλλέργη και Σπάρτης,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΝΑΚΑΣΑ,Κνωσού και Κουντουριώτου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ,Κνωσού και Κουντουριώτου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Δερεχάνη και Χρυσοστόμου Σμύρνης,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓ. ΕΛΕΥΘΕΡΙΟΣ,Δερεχάνη και Χρυσοστόμου Σμύρνης,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ,25ης Μαρτίου και Εμμανουηλίδη,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΦΙΛΑΔΕΛΦΕΙΑ,25ης Μαρτίου και Εμμανουηλίδη,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΙΔΑΡΙΟΥ,Λεωφ. Αθηνών και Κύπρου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΙΔΑΡΙ,Λεωφ. Αθηνών και Κύπρου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΝΙΔΙ,Κωνσταντινουπόλεως και Δημοκρατίας,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΧΑΡΝΕΣ,Κωνσταντινουπόλεως και Δημοκρατίας,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΙΚΑΙΑ,Λαοδικείας και Μερσίνης,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΙΚΑΙΑ,Λαοδικείας και Μερσίνης,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΤΡΕΙΣ ΓΕΦΥΡΕΣ,Λεγκράν και Μονής Φιλοσόφου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Λεγκράν και Μονής Φιλοσόφου,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΦΙΛΟΘΕΗ Α,Ψαρρού και Περρίκου,False,True,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Ψαρρού και Περρίκου,False,True,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Αμαλθείας και Κρήτης,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Αμαλθείας και Κρήτης,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΗΦΙΣΙΑ,Λύρα και Χελιδονούς,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΗΦΙΣΙΑ,Λύρα και Χελιδονούς,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΟΛΥΓΩΝΟ,Καστριώτου και Γούδα,False,False,
2023/02/13,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Καστριώτου και Γούδα,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΑΛΑΤΙΑΝΗ,Δεσποτάτου Μυστρά & Βασιλείου Μακεδόνος,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΙΛΙΟΝ,Δεσποτάτου Μυστρά & Βασιλείου Μακεδόνος,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΗΦΙΣΙΑ,Χαρ.Τρικούπη και Τατοϊου,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΗΦΙΣΙΑ,Χαρ.Τρικούπη και Τατοϊου,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ,Εμμανουηλίδη και 25ης Μαρτίου,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΦΙΛΑΔΕΛΦΕΙΑ,Εμμανουηλίδη και 25ης Μαρτίου,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΝΩ ΠΑΤΗΣΙΑ,Βαλλιάνων και Μακ Μίλαν,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Βαλλιάνων και Μακ Μίλαν,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Αγ. Μηνά και Κουταλιανού,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Αγ. Μηνά και Κουταλιανού,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΕΑ ΠΕΝΤΕΛΗ,Πελοποννήσου και Αγ. Σύλλα,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΠΕΝΤΕΛΗ,Πελοποννήσου και Αγ. Σύλλα,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΕΑ ΠΕΡΑΜΟΣ,Αριστείδου και Θεμιστοκλέους,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΠΕΡΑΜΟΣ,Αριστείδου και Θεμιστοκλέους,False,False,
2023/02/14,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΡΑΜΑ,Μεγάλου Αλεξάνδρου και Λογοθέτη,False,False,
